invoice_x10,sol_x10,quantity,product_x10
279304,436919,1.000,2359
279304,436920,1.000,2359
279305,436901,1.000,2457
279305,436902,1.000,405
279306,436855,1.000,2359
279306,436856,1.000,2359
279307,437213,1.000,2359
279308,437090,1.000,2449
279309,436899,1.000,2356
279310,436912,1.000,2359
279310,436913,1.000,2359
279311,436921,1.000,2359
279312,436939,1.000,2446
279313,436914,1.000,2359
279314,437384,1.000,2363
279315,437118,1.000,2363
279315,437119,1.000,2356
279316,436946,1.000,2387
279317,437246,1.000,2424
279318,437414,1.000,2368
279319,437253,1.000,2424
279320,437413,1.000,2359
279321,436846,1.000,2356
279322,437120,1.000,2359
279323,436905,1.000,2359
279323,436906,1.000,2359
279324,437142,1.000,2385
279325,437411,1.000,2359
279325,437412,1.000,2359
279326,436867,1.000,2359
279326,436868,1.000,2359
279327,437337,1.000,308
279328,437311,1.000,2359
279328,437312,1.000,2359
279329,436925,1.000,2467
279330,437088,1.000,2359
279330,437089,1.000,2359
279331,436935,1.000,2359
279331,436936,1.000,2359
279332,437216,1.000,399
279333,437021,1.000,2382
279334,436857,1.000,2360
279334,436858,1.000,2360
279335,437323,1.000,2352
279335,437324,1.000,2352
279336,437424,1.000,2511
279337,437415,1.000,2352
279337,437416,1.000,2352
279338,437094,1.000,2446
279339,437190,1.000,2352
279339,437191,1.000,2352
279340,437436,1.000,2352
279340,437437,1.000,2352
279341,437470,1.000,2352
279341,437478,1.000,2352
279342,437423,1.000,2352
279343,437429,1.000,2352
279344,437266,1.000,2512
279345,437419,1.000,2352
279345,437420,1.000,2352
279346,437434,1.000,2352
279346,437435,1.000,2352
279347,436915,1.000,2358
279347,436916,1.000,2356
279348,437215,1.000,2377
279349,437552,1.000,2352
279350,437555,4.000,2352
279350,437556,4.000,2352
279351,437057,1.000,2428
279351,437058,1.000,490
279351,437059,1.000,486
279351,437060,1.000,491
279352,437024,1.000,2467
279353,437067,1.000,308
279354,437102,1.000,2395
279355,437615,1.000,2352
279356,436933,1.000,2596
279357,437189,1.000,2359
279358,437038,1.000,2446
279359,436961,1.000,2359
279359,436962,1.000,2359
279360,436976,1.000,2359
279360,436982,1.000,2385
279361,437362,1.000,2359
279362,436967,1.000,2359
279363,437263,1.000,2356
279364,437019,1.000,2363
279364,437020,1.000,2359
279365,436830,1.000,2457
279365,436831,1.000,405
279366,437366,1.000,2359
279367,437262,1.000,2356
279368,437056,1.000,2446
279369,437404,1.000,2359
279369,437405,1.000,2359
279370,437361,1.000,2359
279371,436998,1.000,2368
279372,437027,1.000,2424
279373,437031,1.000,2359
279373,437032,1.000,2359
279374,436872,1.000,2596
279375,437342,1.000,2352
279375,437343,1.000,2352
279376,437522,1.000,2352
279376,437523,1.000,2352
279377,437380,1.000,2352
279378,437498,1.000,2352
279378,437499,1.000,2352
279379,437332,1.000,2352
279380,437360,1.000,2352
279381,437527,1.000,2352
279381,437528,1.000,2352
279382,437507,1.000,2512
279383,437677,1.000,2352
279383,437678,1.000,2352
279384,436826,1.000,2457
279384,436827,1.000,405
279385,437007,1.000,2387
279386,437317,1.000,2359
279386,437318,1.000,2359
279387,437005,1.000,2387
279388,437265,1.000,2356
279389,437338,1.000,2385
279390,437285,1.000,2385
279391,437033,1.000,2359
279391,437034,1.000,2359
279392,437212,1.000,2424
279393,436704,1.000,308
279394,437305,1.000,2356
279394,437306,1.000,2356
279395,437042,1.000,2446
279396,436833,1.000,2488
279396,436834,1.000,2467
279397,437079,1.000,2359
279397,437080,1.000,2359
279398,436702,1.000,308
279399,437371,1.000,2395
279400,437375,1.000,2385
279401,437098,1.000,2387
279402,437688,1.000,2569
279403,437689,2.000,490
279403,437690,2.000,486
279404,437293,1.000,2356
279405,437397,1.000,2363
279406,436948,1.000,2356
279406,436949,1.000,2356
279407,437184,1.000,2428
279407,437185,1.000,2430
279408,436757,1.000,2446
279409,436795,1.000,787
279410,436781,1.000,2446
279411,436945,1.000,2368
279412,437287,1.000,308
279413,437326,1.000,2356
279414,437385,1.000,308
279415,437134,1.000,2359
279416,436693,2.000,308
279417,437000,1.000,2389
279418,436968,1.000,2441
279418,436969,3.000,134
279419,437349,1.000,2359
279419,437350,1.000,2359
279420,437346,1.000,2359
279421,437084,1.000,2359
279421,437085,1.000,2359
279422,436970,1.000,2356
279422,436971,1.000,2356
279423,437015,1.000,2394
279424,436691,1.000,2428
279425,436638,1.000,2428
279426,437083,1.000,2363
279427,437099,1.000,2385
279427,437100,1.000,2356
279428,437691,1.000,2359
279429,437378,1.000,2424
279430,436814,1.000,2458
279430,436815,1.000,787
279431,436900,1.000,2596
279432,437009,1.000,2356
279432,437010,1.000,2356
279433,436740,1.000,2449
279434,437309,1.000,2424
279435,437403,1.000,2440
279436,437040,1.000,2449
279437,437329,1.000,308
279438,437533,1.000,2359
279438,437534,1.000,2359
279439,437307,1.000,308
279440,437493,1.000,2356
279441,437105,1.000,2386
279441,437106,1.000,2359
279442,437101,1.000,2368
279443,437495,1.000,2356
279444,437398,1.000,2363
279445,437292,1.000,2359
279446,437294,1.000,2400
279447,437587,1.000,2509
279447,437588,1.000,408
279448,437130,1.000,2446
279449,437243,1.000,2359
279449,437244,1.000,2359
279450,437813,42.000,660
279450,437815,4.000,2352
279450,437816,1.000,495
279451,437417,1.000,2356
279451,437418,1.000,2356
279452,437125,1.000,2360
279453,437255,1.000,2363
279454,433984,1.000,2446
279455,433894,1.000,2446
279456,437258,1.000,2359
279457,437229,1.000,2359
279458,437183,1.000,2359
279459,437132,1.000,2364
279460,437526,1.000,2359
279461,437182,1.000,2428
279462,437406,1.000,2359
279462,437407,1.000,2359
279463,437250,1.000,2359
279463,437251,1.000,2359
279464,435689,1.000,2446
279465,437242,1.000,2359
279466,437719,1.000,2371
279467,437121,1.000,2359
279467,437122,1.000,2359
279468,437521,1.000,2359
279469,437503,1.000,2424
279470,437238,1.000,2359
279471,437177,1.000,2359
279471,437178,1.000,2359
279472,437501,1.000,2359
279473,437387,1.000,2359
279473,437388,1.000,2359
279474,437340,1.000,308
279475,437717,1.000,2352
279475,437718,1.000,2352
279476,437706,1.000,2352
279476,437707,1.000,2352
279477,437223,1.000,2359
279478,437131,1.000,2387
279479,437711,1.000,2359
279479,437712,1.000,2359
279480,437456,1.000,2446
279481,437139,1.000,2424
279482,437368,1.000,2371
279483,437180,1.000,2359
279483,437181,1.000,2359
279484,437336,1.000,2359
279485,437529,1.000,2359
279485,437530,1.000,2359
279486,437713,1.000,2359
279486,437714,1.000,2359
279487,437408,1.000,2397
279488,437344,1.000,2390
279488,437345,1.000,3245
279489,437575,1.000,2359
279489,437576,1.000,2359
279490,437297,1.000,2359
279490,437298,1.000,2359
279491,437511,1.000,2446
279492,437696,1.000,2352
279492,437697,1.000,2352
279493,437608,1.000,2352
279494,437694,2.000,2512
279495,437248,1.000,525
279496,437264,1.000,2449
279497,437734,1.000,2352
279497,437735,1.000,2352
279498,437692,1.000,2352
279498,437693,1.000,2352
279499,437739,1.000,2352
279500,437176,1.000,2450
279501,437726,1.000,2352
279501,437727,1.000,2352
279502,437186,1.000,2494
279503,437363,1.000,2494
279504,437490,2.000,2354
279505,437742,1.000,2352
279505,437743,1.000,2352
279506,437321,1.000,2449
279507,437409,1.000,2494
279508,437277,1.000,2389
279509,437535,1.000,2457
279509,437536,1.000,405
279510,437724,1.000,2457
279510,437725,1.000,405
279511,437313,1.000,2395
279512,437233,1.000,2449
279513,437849,1.000,915
279514,437513,1.000,2377
279515,437740,1.000,2460
279515,437741,1.000,405
279515,437747,1.000,408
279516,437875,18.000,660
279517,437879,39.000,660
279518,437876,8.000,660
279518,437877,2.000,3363
279519,437878,1.000,3408
279520,437881,1.000,660
279521,437882,4.000,660
279522,437883,41.000,660
279522,437884,2.000,2352
279523,437885,1.000,3408
279524,437886,32.000,660
279525,437887,1.000,3408
279526,437890,7.000,660
279527,437893,33.000,660
279528,437894,1.000,3408
279529,437895,1.000,660
279530,437896,30.000,660
279531,437898,32.000,660
279532,437899,1.000,3408
279533,437561,1.000,2359
279533,437562,1.000,2359
279534,436510,1.000,2416
279535,437209,1.000,2359
279535,437210,1.000,2359
279536,437505,1.000,2359
279536,437506,1.000,2359
279537,437537,1.000,2359
279537,437538,1.000,2359
279538,437279,1.000,2356
279539,437393,1.000,2359
279540,437257,1.000,2356
279541,437273,1.000,2356
279542,437333,1.000,2359
279542,437334,1.000,2359
279543,437224,1.000,2425
279544,437765,1.000,2424
279545,437382,1.000,2359
279546,437738,1.000,2356
279547,437422,1.000,2359
279548,437357,1.000,2359
279548,437358,1.000,2359
279549,437550,1.000,2359
279549,437551,1.000,2359
279550,437381,1.000,2359
279551,437593,1.000,2356
279552,437372,1.000,2359
279552,437373,1.000,2359
279553,437327,1.000,2359
279553,437328,1.000,2359
279554,437280,1.000,2356
279555,437542,1.000,2359
279556,437359,1.000,2356
279557,437559,1.000,2359
279557,437560,1.000,2359
279558,437546,1.000,2359
279558,437547,1.000,2359
279559,437531,1.000,2359
279559,437532,1.000,2359
279560,437653,1.000,2359
279560,437654,1.000,2359
279561,437516,1.000,2371
279562,437322,1.000,2428
279563,437234,1.000,2426
279564,437634,1.000,2352
279565,437779,2.000,3738
279565,437780,2.000,3738
279566,437808,1.000,2352
279566,437809,1.000,2352
279567,437783,1.000,3738
279567,437784,1.000,3738
279568,437645,1.000,2352
279569,437581,1.000,2352
279570,437628,1.000,2352
279571,437599,1.000,2352
279571,437605,1.000,2352
279572,437626,1.000,2352
279573,437631,1.000,2352
279574,437641,1.000,2352
279575,437606,1.000,2511
279576,437685,1.000,2352
279576,437686,2.000,134
279577,437584,1.000,2359
279578,436888,1.000,2460
279578,436889,1.000,405
279578,436890,1.000,408
279579,437023,1.000,2488
279580,436987,1.000,2428
279581,437237,1.000,2446
279582,436911,1.000,2428
279583,437451,1.000,2359
279583,437452,1.000,2359
279584,437640,1.000,2359
279585,437518,1.000,2371
279586,437642,1.000,2359
279587,437663,1.000,2359
279588,437390,1.000,2428
279588,437391,1.000,2430
279589,437291,1.000,3284
279590,436947,1.000,2416
279591,437748,1.000,2449
279592,437249,1.000,2467
279593,437386,1.000,2395
279594,437400,1.000,2428
279595,437484,1.000,2359
279595,437485,1.000,134
279595,437486,1.000,2359
279596,437225,1.000,2359
279596,437226,1.000,2359
279597,437300,1.000,2359
279598,437256,1.000,2356
279599,436954,1.000,2449
279599,436955,1.000,2469
279600,436926,1.000,2458
279601,436995,1.000,2449
279602,437308,1.000,2424
279603,437069,1.000,2450
279604,437845,1.000,2862
279605,437303,1.000,2359
279605,437304,1.000,2359
279606,436878,1.000,2428
279606,436879,1.000,2430
279607,436893,1.000,308
279608,436840,1.000,2428
279608,436841,2.000,2430
279609,437525,1.000,2452
279610,437192,1.000,2424
279611,436959,1.000,2457
279611,436960,1.000,405
279612,437572,1.000,787
279613,437828,1.000,2428
279614,437565,1.000,308
279615,437026,1.000,2446
279616,437331,1.000,2387
279617,437211,1.000,2446
279618,437802,1.000,1129
279619,437777,1.000,399
279619,437778,1.000,2862
279620,437732,1.000,2457
279620,437733,1.000,405
279621,437035,1.000,308
279622,437985,1.000,2569
279623,437082,1.000,308
279624,437283,1.000,399
279625,437986,1.000,490
279625,437987,1.000,486
279625,437988,1.000,491
279625,437989,1.000,2432
279626,437095,1.000,2457
279626,437096,1.000,405
279627,437623,1.000,2352
279628,437066,1.000,2481
279629,437679,1.000,2352
279629,437680,1.000,2352
279630,437835,1.000,308
279631,437769,1.000,2387
279632,437830,1.000,2352
279633,437574,1.000,308
279634,437590,1.000,2352
279635,437041,1.000,308
279636,437524,1.000,2354
279637,437353,1.000,2861
279638,437855,1.000,2359
279639,437829,1.000,2352
279640,437990,1.000,2457
279640,437991,1.000,405
279641,437610,1.000,2352
279642,437992,1.000,522
279643,437617,1.000,2352
279643,437618,1.000,2352
279644,437993,1.000,2352
279644,437994,1.000,2352
279645,437999,1.000,522
279646,437569,1.000,2457
279646,437570,1.000,405
279646,437571,1.000,2457
279647,438013,36.000,660
279648,438014,6.000,660
279649,438016,10.000,660
279650,437837,1.000,2359
279651,438080,1.000,645
279652,437519,1.000,2356
279652,437520,1.000,2356
279653,437517,1.000,2425
279654,437514,1.000,2359
279654,437515,1.000,2359
279655,437482,1.000,2377
279656,437474,1.000,2359
279656,437475,1.000,2359
279657,436999,2.000,2495
279658,437635,1.000,2446
279659,437479,1.000,2359
279659,437480,1.000,2359
279660,437469,1.000,2359
279661,437465,1.000,2356
279661,437466,1.000,2356
279662,437462,1.000,2359
279663,437459,1.000,2359
279663,437460,1.000,2359
279664,437445,1.000,2360
279665,437442,1.000,2359
279665,437443,1.000,2359
279666,437438,1.000,2359
279667,437425,1.000,2457
279667,437426,1.000,405
279668,438044,1.000,2378
279669,437683,1.000,2458
279669,437684,1.000,405
279670,437504,1.000,2359
279671,437428,1.000,2359
279672,437421,1.000,2449
279673,437457,1.000,308
279674,437454,1.000,2359
279674,437455,1.000,2359
279675,437675,1.000,2395
279676,437448,1.000,2395
279676,438050,1.000,2359
279677,437444,1.000,2424
279678,437440,1.000,2359
279678,437441,1.000,2359
279679,437439,1.000,2359
279680,437430,1.000,2359
279681,437676,1.000,2446
279682,437512,1.000,2356
279683,437508,1.000,2424
279684,437502,1.000,2471
279685,437496,1.000,2359
279685,437497,1.000,2359
279686,437487,1.000,2359
279686,437488,1.000,2359
279687,437698,1.000,2359
279687,437699,1.000,2359
279688,437695,2.000,2352
279689,437753,1.000,2359
279690,437758,1.000,2359
279690,437759,1.000,2359
279691,437871,1.000,2387
279692,437702,1.000,2359
279692,437703,1.000,2359
279693,437762,1.000,2449
279694,437351,1.000,2906
279694,437352,1.000,915
279695,438011,1.000,2356
279695,438012,1.000,2356
279696,437793,1.000,2391
279697,437709,1.000,2359
279698,438021,1.000,2980
279699,437823,1.000,2359
279700,437744,1.000,2359
279701,437613,1.000,2387
279703,437831,1.000,2359
279703,437832,1.000,2359
279704,437874,1.000,2428
279707,437868,1.000,2359
279709,437749,1.000,2428
279709,437750,1.000,490
279709,437751,1.000,486
279709,437752,1.000,491
279712,438101,1.000,2352
279712,438102,1.000,2352
279713,438024,1.000,2352
279714,437901,1.000,2352
279716,438018,1.000,2352
279716,438019,1.000,2352
279717,437866,1.000,2352
279718,437916,1.000,2512
279719,438007,1.000,2352
279719,438008,1.000,2352
279720,438025,1.000,2352
279721,437288,1.000,2428
279721,437791,1.000,2430
279722,438167,1.000,2352
279722,438168,1.000,2352
279723,438009,1.000,2352
279723,438010,1.000,2352
279724,437902,1.000,2359
279724,437903,1.000,2359
279725,438108,1.000,2385
279726,438173,1.000,2359
279734,438188,1.000,2511
279736,437316,1.000,2449
279737,437341,1.000,2488
279738,437548,1.000,2359
279738,437549,1.000,2359
279739,437579,1.000,2356
279739,437580,1.000,2356
279740,437633,1.000,525
279741,437582,1.000,2363
279742,437597,1.000,2359
279742,437598,1.000,2359
279743,437854,1.000,308
279744,437604,1.000,2359
279745,437028,1.000,2446
279746,437612,1.000,2359
279747,437636,1.000,2356
279747,437637,1.000,2356
279748,436997,1.000,2446
279749,437644,1.000,2359
279750,437670,1.000,2439
279751,437651,1.000,2356
279751,437652,1.000,2356
279752,437659,1.000,2359
279752,437660,1.000,2359
279753,437843,1.000,2359
279754,437624,1.000,2359
279754,437625,1.000,2359
279755,437723,1.000,2424
279756,437967,1.000,399
279757,437197,1.000,2467
279758,437458,1.000,1082
279759,437245,1.000,2428
279760,437933,1.000,2359
279761,437926,1.000,2359
279761,437927,1.000,2359
279762,437847,1.000,2359
279762,437848,1.000,2359
279763,437960,1.000,2359
279764,437553,1.000,2359
279764,437554,1.000,2359
279765,437833,1.000,2359
279765,437834,1.000,2359
279766,437018,1.000,2385
279767,437687,1.000,2398
279768,437354,1.000,2449
279769,438183,1.000,2457
279769,438184,1.000,405
279769,438185,1.000,2467
279770,438150,1.000,2356
279771,438143,1.000,2424
279772,437972,1.000,2385
279773,437938,1.000,2449
279774,437730,1.000,2359
279774,437731,1.000,2359
279775,437671,1.000,2458
279775,437672,1.000,405
279776,437602,1.000,2488
279776,437603,1.000,2467
279777,437585,1.000,2458
279777,437586,1.000,405
279778,437289,1.000,2457
279778,437290,1.000,405
279779,437070,1.000,308
279780,438186,1.000,2352
279781,438144,1.000,2352
279781,438145,1.000,2352
279782,438115,1.000,2352
279782,438116,1.000,2352
279783,438110,1.000,2352
279783,438111,1.000,2352
279784,438098,1.000,2385
279784,438099,1.000,2352
279785,437930,1.000,2352
279785,437931,1.000,2352
279786,437928,1.000,2352
279786,437929,1.000,2352
279787,437914,1.000,2352
279787,437915,1.000,2352
279788,437888,1.000,2352
279788,437889,1.000,2352
279789,437936,1.000,2359
